   155    0.47787E+04    0.10793E+01    0.77355E-02   -0.47265E+02
   156    0.48113E+04    0.10722E+01    0.78452E-02   -0.47150E+02
   157    0.48438E+04    0.10647E+01    0.79559E-02   -0.47007E+02
   158    0.48761E+04    0.10568E+01    0.80677E-02   -0.46837E+02
   159    0.49079E+04    0.10486E+01    0.81804E-02   -0.46641E+02
   160    0.49396E+04    0.10400E+01    0.82941E-02   -0.46417E+02
   161    0.49710E+04    0.10313E+01    0.84089E-02   -0.46166E+02
   162    0.50020E+04    0.10221E+01    0.85246E-02   -0.45888E+02
   163    0.50329E+04    0.10127E+01    0.86414E-02   -0.45582E+02
   164    0.50633E+04    0.10030E+01    0.87591E-02   -0.45250E+02
   165    0.50936E+04    0.99311E+00    0.88779E-02   -0.44888E+02
   166    0.51235E+04    0.98304E+00    0.89977E-02   -0.44499E+02
   167    0.51531E+04    0.97261E+00    0.91185E-02   -0.44084E+02
   168    0.51823E+04    0.96218E+00    0.92402E-02   -0.43639E+02
   169    0.52111E+04    0.95148E+00    0.93630E-02   -0.43165E+02
   170    0.52396E+04    0.94071E+00    0.94868E-02   -0.42664E+02
   171    0.52676E+04    0.92989E+00    0.96116E-02   -0.42133E+02
   172    0.52952E+04    0.91893E+00    0.97374E-02   -0.41574E+02
   173    0.53223E+04    0.90784E+00    0.98643E-02   -0.40987E+02
   174    0.53491E+04    0.89692E+00    0.99921E-02   -0.40371E+02
   175    0.53755E+04    0.88586E+00    0.10121E-01   -0.39727E+02
   176    0.54012E+04    0.87490E+00    0.10251E-01   -0.39053E+02
   177    0.54266E+04    0.86396E+00    0.10381E-01   -0.38352E+02
   178    0.54515E+04    0.85327E+00    0.10513E-01   -0.37622E+02
   179    0.54759E+04    0.84253E+00    0.10646E-01   -0.36862E+02
   180    0.54999E+04    0.83196E+00    0.10780E-01   -0.36076E+02
   181    0.55234E+04    0.82158E+00    0.10914E-01   -0.35262E+02
   182    0.55464E+04    0.81144E+00    0.11050E-01   -0.34419E+02
   183    0.55688E+04    0.80149E+00    0.11187E-01   -0.33548E+02
   184    0.55908E+04    0.79179E+00    0.11324E-01   -0.32650E+02
   185    0.56124E+04    0.78250E+00    0.11463E-01   -0.31725E+02
   186    0.56330E+04    0.77348E+00    0.11602E-01   -0.30772E+02
   187    0.56535E+04    0.76487E+00    0.11743E-01   -0.29792E+02
   188    0.56734E+04    0.75665E+00    0.11884E-01   -0.28785E+02
   189    0.56927E+04    0.74887E+00    0.12026E-01   -0.27752E+02
   190    0.57117E+04    0.74159E+00    0.12169E-01   -0.26693E+02
   191    0.57299E+04    0.73481E+00    0.12313E-01   -0.25606E+02
   192    0.57476E+04    0.72858E+00    0.12458E-01   -0.24494E+02
   193    0.57647E+04    0.72292E+00    0.12604E-01   -0.23357E+02
   194    0.57814E+04    0.71789E+00    0.12751E-01   -0.22193E+02
   195    0.57975E+04    0.71351E+00    0.12898E-01   -0.21006E+02
   196    0.58129E+04    0.70982E+00    0.13047E-01   -0.19794E+02
   197    0.58278E+04    0.70687E+00    0.13196E-01   -0.18558E+02
   198    0.58422E+04    0.70469E+00    0.13346E-01   -0.17298E+02
   199    0.58560E+04    0.70330E+00    0.13497E-01   -0.16014E+02
   200    0.58693E+04    0.70276E+00    0.13649E-01   -0.14708E+02
   201    0.58819E+04    0.70310E+00    0.13801E-01   -0.13379E+02
   202    0.58940E+04    0.70435E+00    0.13954E-01   -0.12027E+02
   203    0.59055E+04    0.70656E+00    0.14108E-01   -0.10654E+02
   204    0.59162E+04    0.70976E+00    0.14263E-01   -0.92602E+01
   205    0.59264E+04    0.71399E+00    0.14419E-01   -0.78451E+01
   206    0.59359E+04    0.71930E+00    0.14575E-01   -0.64096E+01
   207    0.59448E+04    0.72570E+00    0.14732E-01   -0.49541E+01
   208    0.59529E+04    0.73324E+00    0.14890E-01   -0.34793E+01
   209    0.59604E+04    0.74196E+00    0.15048E-01   -0.19856E+01
   210    0.59673E+04    0.75191E+00    0.15207E-01   -0.47383E+00
   211    0.59735E+04    0.76311E+00    0.15367E-01    0.10558E+01
   212    0.59790E+04    0.77559E+00    0.15527E-01    0.26025E+01
   213    0.59839E+04    0.78941E+00    0.15688E-01    0.41660E+01
   214    0.59881E+04    0.80455E+00    0.15850E-01    0.57453E+01
   215    0.59917E+04    0.82122E+00    0.16012E-01    0.73394E+01
   216    0.59946E+04    0.83922E+00    0.16175E-01    0.89490E+01
   217    0.59969E+04    0.85871E+00    0.16338E-01    0.10572E+02
   218    0.59985E+04    0.87969E+00    0.16502E-01    0.12208E+02
   219    0.59994E+04    0.90217E+00    0.16666E-01    0.13859E+02
   220    0.59998E+04    0.92630E+00    0.16831E-01    0.15520E+02
   221    0.59995E+04    0.95199E+00    0.16996E-01    0.17193E+02
   222    0.59985E+04    0.97941E+00    0.17162E-01    0.18877E+02
   223    0.59968E+04    0.10085E+01    0.17329E-01    0.20572E+02
   224    0.59946E+04    0.10392E+01    0.17495E-01    0.22274E+02
   225    0.59917E+04    0.10717E+01    0.17662E-01    0.23987E+02
   226    0.59882E+04    0.11060E+01    0.17830E-01    0.25707E+02
   227    0.59840E+04    0.11421E+01    0.17998E-01    0.27435E+02
   228    0.59792E+04    0.11800E+01    0.18166E-01    0.29169E+02
   229    0.59738E+04    0.12198E+01    0.18335E-01    0.30909E+02
   230    0.59676E+04    0.12615E+01    0.18504E-01    0.32655E+02
   231    0.59608E+04    0.13051E+01    0.18673E-01    0.34405E+02
